clause_depth,correct,dependency_distance,dependency_distance_bucket,failure,grammatical,grammatical_score,model_id,model_name,model_provider,near_failure,pair_id,phenomenon,preference_margin,subtype,template_type,ungrammatical,ungrammatical_score
0,False,1,short_1,True,The student answers.,-8.99713389078776,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0039,agreement,-0.6990133921305333,simple_singular,simple_agreement,The student answer.,-8.298120498657227
0,True,4,medium_2_4,False,The reporters beside the cabinet work.,-7.409979502360026,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0040,agreement,0.5470085144042969,pp_singular_attractor_beside,pp_attractor,The reporters beside the cabinet works.,-7.956988016764323
1,True,5,long_5_plus,False,The scientist that the clerks teach waits.,-9.112994057791573,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0041,agreement,0.309897831508092,object_relative_clause_plural_embedded_that,relative_clause,The scientist that the clerks teach wait.,-9.422891889299665
0,True,1,short_1,False,The actors sleep.,-10.1821657816569,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0042,agreement,1.2269821166992188,simple_plural,simple_agreement,The actors sleeps.,-11.40914789835612
0,False,4,medium_2_4,True,The scientist with the students runs.,-7.7479674021403,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0043,agreement,-0.12140401204427143,pp_plural_attractor_with,pp_attractor,The scientist with the students run.,-7.626563390096028
1,True,5,long_5_plus,False,The boy who the brokers support dances.,-8.691161019461495,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0044,agreement,0.21559906005859375,object_relative_clause_plural_embedded_who,relative_clause,The boy who the brokers support dance.,-8.906760079520089
0,True,1,short_1,False,The chef closes.,-10.41655158996582,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0045,agreement,1.1922995249430333,simple_singular,simple_agreement,The chef close.,-11.608851114908854
0,True,4,medium_2_4,False,The birds with the computer notice.,-8.217987696329752,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0046,agreement,0.21270243326823035,pp_singular_attractor_with,pp_attractor,The birds with the computer notices.,-8.430690129597982
1,False,5,long_5_plus,True,The judge that the mechanic likes sleeps.,-8.490283421107701,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0047,agreement,-0.3093229021344879,object_relative_clause_that,relative_clause,The judge that the mechanic likes sleep.,-8.180960518973214
0,True,1,short_1,False,The authors run.,-9.820294698079428,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0048,agreement,2.014232635498047,simple_plural,simple_agreement,The authors runs.,-11.834527333577475
0,False,4,medium_2_4,True,The driver near the reports closes.,-8.399844487508139,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0049,agreement,-0.3002459208170585,pp_plural_attractor_near,pp_attractor,The driver near the reports close.,-8.09959856669108
1,True,5,long_5_plus,False,The nurse who the clerk sees laughs.,-7.7008563450404575,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0050,agreement,0.2418125697544644,object_relative_clause_who,relative_clause,The nurse who the clerk sees laugh.,-7.942668914794922
0,True,1,short_1,False,The nurse travels.,-11.001940409342447,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0051,agreement,0.20011138916015625,simple_singular,simple_agreement,The nurse travel.,-11.202051798502604
0,True,4,medium_2_4,False,The authors near the student smile.,-8.989323298136393,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0052,agreement,0.09911727905273438,pp_singular_attractor_near,pp_attractor,The authors near the student smiles.,-9.088440577189127
1,True,5,long_5_plus,False,The pilots that the doctor questions return.,-8.16584232875279,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0053,agreement,0.3677128383091528,plural_object_relative_clause_that,relative_clause,The pilots that the doctor questions returns.,-8.533555167061943
0,True,1,short_1,False,The scientists run.,-10.119707743326822,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0054,agreement,1.8432133992513027,simple_plural,simple_agreement,The scientists runs.,-11.962921142578125
0,False,4,medium_2_4,True,The reporter behind the students arrives.,-8.084582646687826,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0055,agreement,-0.08830897013346384,pp_plural_attractor_behind,pp_attractor,The reporter behind the students arrive.,-7.996273676554362
1,True,5,long_5_plus,False,The author that the clerks observe writes.,-8.356224605015345,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0056,agreement,0.0682738167898993,object_relative_clause_plural_embedded_that,relative_clause,The author that the clerks observe write.,-8.424498421805245
0,True,1,short_1,False,The guard notices.,-9.763711929321289,hf_distilgpt2,distilgpt2,huggingface,True,simple_agreement-0057,agreement,0.0068003336588535745,simple_singular,simple_agreement,The guard notice.,-9.770512262980143
0,True,4,medium_2_4,False,The managers behind the report return.,-7.278116226196289,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0058,agreement,0.6118405659993487,pp_singular_attractor_behind,pp_attractor,The managers behind the report returns.,-7.889956792195638
1,True,5,long_5_plus,False,The judge who the artists follow answers.,-8.720123835972377,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0059,agreement,0.013575417654855926,object_relative_clause_plural_embedded_who,relative_clause,The judge who the artists follow answer.,-8.733699253627233
0,True,1,short_1,False,The managers return.,-8.963233947753906,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0060,agreement,1.2998809814453125,simple_plural,simple_agreement,The managers returns.,-10.263114929199219
0,True,4,medium_2_4,False,The nurse beside the gardens works.,-8.655807495117188,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0061,agreement,0.13765335083007812,pp_plural_attractor_beside,pp_attractor,The nurse beside the gardens work.,-8.793460845947266
1,True,5,long_5_plus,False,The dog that the doctor supports waits.,-7.345789228166852,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0062,agreement,0.4306313650948663,object_relative_clause_that,relative_clause,The dog that the doctor supports wait.,-7.776420593261719
0,False,1,short_1,True,The student notices.,-9.854995727539062,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0063,agreement,-0.7923552195231114,simple_singular,simple_agreement,The student notice.,-9.062640508015951
0,True,4,medium_2_4,False,The managers beside the garden wait.,-8.422370274861654,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0064,agreement,0.5511957804361973,pp_singular_attractor_beside,pp_attractor,The managers beside the garden waits.,-8.973566055297852
1,True,5,long_5_plus,False,The judge who the girl trusts writes.,-8.109481266566686,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0065,agreement,0.5043438502720416,object_relative_clause_who,relative_clause,The judge who the girl trusts write.,-8.613825116838727
0,True,1,short_1,False,The drivers run.,-9.354106267293295,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0066,agreement,1.185618718465168,simple_plural,simple_agreement,The drivers runs.,-10.539724985758463
0,True,4,medium_2_4,False,The nurse with the paintings laughs.,-8.013211568196615,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0067,agreement,0.41766993204752545,pp_plural_attractor_with,pp_attractor,The nurse with the paintings laugh.,-8.43088150024414
1,True,5,long_5_plus,False,The students that the broker knows run.,-7.9122178213936945,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0068,agreement,0.4523587908063611,plural_object_relative_clause_that,relative_clause,The students that the broker knows runs.,-8.364576612200056
0,True,1,short_1,False,The author speaks.,-8.598706563313803,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0069,agreement,1.3173777262369786,simple_singular,simple_agreement,The author speak.,-9.916084289550781
0,True,4,medium_2_4,False,The reporters with the car notice.,-7.380934397379558,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0070,agreement,0.2137743631998692,pp_singular_attractor_with,pp_attractor,The reporters with the car notices.,-7.594708760579427
1,False,5,long_5_plus,True,The scientist that the clerks help laughs.,-9.050228118896484,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0071,agreement,-0.20860454014369445,object_relative_clause_plural_embedded_that,relative_clause,The scientist that the clerks help laugh.,-8.84162357875279
0,True,1,short_1,False,The guards notice.,-10.650890986124674,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0072,agreement,0.5560448964436855,simple_plural,simple_agreement,The guards notices.,-11.20693588256836
0,True,4,medium_2_4,False,The guard near the cabinets runs.,-8.126663208007812,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0073,agreement,0.2814826965332031,pp_plural_attractor_near,pp_attractor,The guard near the cabinets run.,-8.408145904541016
1,False,5,long_5_plus,True,The chef who the singers trust notices.,-9.11093030657087,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0074,agreement,-0.08748844691685242,object_relative_clause_plural_embedded_who,relative_clause,The chef who the singers trust notice.,-9.023441859654017
0,False,1,short_1,True,The writer notices.,-9.703862508138021,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0075,agreement,-0.07405535380045691,simple_singular,simple_agreement,The writer notice.,-9.629807154337565
0,True,4,medium_2_4,False,The teachers near the student read.,-7.670419692993164,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0076,agreement,0.15820821126302054,pp_singular_attractor_near,pp_attractor,The teachers near the student reads.,-7.828627904256185
1,True,5,long_5_plus,False,The reporter that the neighbor admires laughs.,-7.390783786773682,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0077,agreement,0.4326920509338379,object_relative_clause_that,relative_clause,The reporter that the neighbor admires laugh.,-7.8234758377075195
0,True,1,short_1,False,The dancers write.,-10.4086062113444,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0078,agreement,1.2095057169596366,simple_plural,simple_agreement,The dancers writes.,-11.618111928304037
0,False,4,medium_2_4,True,The manager behind the students opens.,-8.211290995279947,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0079,agreement,-0.19867897033691406,pp_plural_attractor_behind,pp_attractor,The manager behind the students open.,-8.012612024943033
1,True,5,long_5_plus,False,The judge who the lawyer calls moves.,-7.702627454485212,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0080,agreement,0.3354557582310278,object_relative_clause_who,relative_clause,The judge who the lawyer calls move.,-8.03808321271624
0,True,1,short_1,False,The actor waits.,-10.264169057210287,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0081,agreement,0.3634681701660156,simple_singular,simple_agreement,The actor wait.,-10.627637227376303
0,True,4,medium_2_4,False,The birds behind the map listen.,-7.676944732666016,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0082,agreement,0.5911267598470058,pp_singular_attractor_behind,pp_attractor,The birds behind the map listens.,-8.268071492513021
1,True,5,long_5_plus,False,The judges that the singer observes close.,-8.725588117327009,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0083,agreement,0.18366568429129515,plural_object_relative_clause_that,relative_clause,The judges that the singer observes closes.,-8.909253801618304
0,True,1,short_1,False,The dancers work.,-9.719263712565104,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0084,agreement,1.441881815592449,simple_plural,simple_agreement,The dancers works.,-11.161145528157553
0,True,4,medium_2_4,False,The robot beside the cabinets closes.,-8.453259785970053,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0085,agreement,0.2051843007405587,pp_plural_attractor_beside,pp_attractor,The robot beside the cabinets close.,-8.658444086710611
1,True,5,long_5_plus,False,The pilot that the lawyers question studies.,-8.573565346854073,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0086,agreement,0.0520755222865521,object_relative_clause_plural_embedded_that,relative_clause,The pilot that the lawyers question study.,-8.625640869140625
0,True,1,short_1,False,The chef runs.,-10.702214558919271,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0087,agreement,0.2865943908691406,simple_singular,simple_agreement,The chef run.,-10.988808949788412
0,True,4,medium_2_4,False,The pilots beside the report arrive.,-7.974297205607097,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0088,agreement,0.5459632873535147,pp_singular_attractor_beside,pp_attractor,The pilots beside the report arrives.,-8.520260492960611
1,False,5,long_5_plus,True,The writer who the editors admire arrives.,-8.356886727469307,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0089,agreement,-0.2247739519391736,object_relative_clause_plural_embedded_who,relative_clause,The writer who the editors admire arrive.,-8.132112775530134
0,True,1,short_1,False,The drivers travel.,-10.62961451212565,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0090,agreement,0.8331731160481777,simple_plural,simple_agreement,The drivers travels.,-11.462787628173828
0,True,4,medium_2_4,False,The musician with the instruments smiles.,-7.703474044799805,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0091,agreement,0.4733142852783203,pp_plural_attractor_with,pp_attractor,The musician with the instruments smile.,-8.176788330078125
1,True,5,long_5_plus,False,The chef that the broker admires runs.,-7.743943214416504,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0092,agreement,0.4726600646972656,object_relative_clause_that,relative_clause,The chef that the broker admires run.,-8.21660327911377
0,True,1,short_1,False,The bird speaks.,-8.996587117513021,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0093,agreement,0.8243230183919259,simple_singular,simple_agreement,The bird speak.,-9.820910135904947
0,False,4,medium_2_4,True,The authors with the garden study.,-7.915538787841797,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0094,agreement,-0.10874621073404978,pp_singular_attractor_with,pp_attractor,The authors with the garden studies.,-7.806792577107747
1,True,5,long_5_plus,False,The musician who the farmer supports opens.,-9.061612265450615,hf_distilgpt2,distilgpt2,huggingface,True,relative_clause-0095,agreement,0.0007411411830346992,object_relative_clause_who,relative_clause,The musician who the farmer supports open.,-9.06235340663365
0,True,1,short_1,False,The judges arrive.,-9.73051643371582,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0096,agreement,1.3349501291910801,simple_plural,simple_agreement,The judges arrives.,-11.0654665629069
0,True,4,medium_2_4,False,The author near the cabinets answers.,-9.11136563618978,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0097,agreement,0.10805002848307232,pp_plural_attractor_near,pp_attractor,The author near the cabinets answer.,-9.219415664672852
